Transaction_ID,Date,Country,Region,City,Customer_ID,Product_Category,Product_Name,Units_Sold,Unit_Price,Currency,Discount_pct,Total_Sales,Channel,Payment_Method,Returned,Repeat_Customer,Delivery_Time_Days,Gross_Margin_pct,Profit
TXN0000932,22-04-2023,India,Pune,Pune,CUST001296,Furniture,Snacks Pack,7,99093,INR,15,589603.35,Online,PayPal,0,1,12,0.301,177470.61
TXN0000933,02-04-2022,India,Hyderabad,Hyderabad,CUST002932,Sports,Action Figure,8,8055,INR,0,64440,Online,Credit Card,0,0,10,0.108,6959.52
TXN0000934,25-05-2023,India,Mumbai,Mumbai,CUST002931,Furniture,Sofa,9,63712,INR,0,573408,Online,Net Banking,0,0,8,0.132,75689.86
TXN0000935,14-06-2024,India,Kolkata,Kolkata,CUST001506,Food,Laptop,1,22072,INR,0,22072,Online,UPI,0,0,1,0.286,6312.59
TXN0000936,24-08-2023,India,Hyderabad,Hyderabad,CUST001166,Food,Headphones,4,5367,INR,10,19321.2,Online,Net Banking,0,1,4,0.269,5197.4
TXN0000937,22-08-2023,India,Jaipur,Jaipur,CUST000634,Electronics,Laptop,3,90985,INR,0,272955,Online,Net Banking,0,1,4,0.137,37394.84
TXN0000938,18-02-2023,India,Lucknow,Lucknow,CUST001851,Electronics,Tennis Racket,6,96016,INR,5,547291.2,Online,Debit Card,1,0,8,0.179,97965.12
TXN0000939,17-05-2022,India,Hyderabad,Hyderabad,CUST002750,Electronics,Perfume,6,47485,INR,5,270664.5,Online,PayPal,0,0,4,0.245,66312.8
TXN0000940,09-11-2023,India,Ahmedabad,Ahmedabad,CUST002778,Electronics,Laptop,8,24826,INR,15,168816.8,Wholesale,Net Banking,0,0,4,0.208,35113.89
TXN0000941,30-03-2022,India,Delhi,Delhi,CUST002498,Sports,T-shirt,4,62952,INR,20,201446.4,Online,Credit Card,0,0,7,0.187,37670.48
TXN0000942,02-12-2024,India,Mumbai,Mumbai,CUST002451,Toys,Tennis Racket,4,29692,INR,30,83137.6,Online,Debit Card,1,0,10,0.08,6651.01
TXN0000943,10-12-2022,India,Mumbai,Mumbai,CUST000962,Clothing,Perfume,1,94311,INR,20,75448.8,Wholesale,Credit Card,0,0,13,0.18,13580.78
TXN0000944,23-10-2022,India,Pune,Pune,CUST002265,Electronics,Perfume,3,59326,INR,20,142382.4,Retail,UPI,0,1,8,0.348,49549.08
TXN0000945,07-12-2022,India,Ahmedabad,Ahmedabad,CUST001457,Clothing,Tennis Racket,3,61421,INR,30,128984.1,Online,PayPal,0,1,6,0.153,19734.57
TXN0000946,23-09-2023,India,Ahmedabad,Ahmedabad,CUST002944,Furniture,Snacks Pack,8,52485,INR,15,356898,Online,Net Banking,1,1,4,0.258,92079.68
TXN0000947,03-09-2025,India,Bengaluru,Bengaluru,CUST001329,Toys,Smartphone,8,59070,INR,0,472560,Online,PayPal,0,1,13,0.202,95457.12
TXN0000948,04-02-2022,India,Kolkata,Kolkata,CUST001267,Clothing,Snacks Pack,8,26141,INR,15,177758.8,Online,Cash,0,0,13,0.288,51194.53
TXN0000949,20-06-2022,India,Pune,Pune,CUST000721,Furniture,Headphones,9,69847,INR,10,565760.7,Online,Net Banking,0,1,7,0.274,155018.43
TXN0000950,21-01-2023,India,Jaipur,Jaipur,CUST002590,Electronics,Laptop,8,6086,INR,5,46253.6,Online,Cash,0,1,9,0.333,15402.45
TXN0000951,01-12-2022,India,Kolkata,Kolkata,CUST001996,Clothing,Microwave,6,27735,INR,0,166410,Retail,Debit Card,0,0,2,0.245,40770.45
TXN0000952,20-03-2022,India,Chennai,Chennai,CUST001593,Furniture,T-shirt,5,43294,INR,0,216470,Online,UPI,0,1,12,0.334,72300.98
TXN0000953,02-03-2025,India,Chennai,Chennai,CUST002133,Electronics,Laptop,4,87519,INR,0,350076,Online,Cash,0,1,3,0.062,21704.71
TXN0000954,07-01-2023,India,Hyderabad,Hyderabad,CUST001316,Sports,Snacks Pack,3,86148,INR,20,206755.2,Online,Net Banking,0,1,1,0.172,35561.89
TXN0000955,06-04-2025,India,Jaipur,Jaipur,CUST002728,Furniture,Snacks Pack,7,23456,INR,0,164192,Online,Net Banking,0,0,7,0.253,41540.58
TXN0000956,24-08-2022,India,Mumbai,Mumbai,CUST000796,Food,Snacks Pack,9,5184,INR,5,44323.2,Wholesale,Net Banking,0,1,6,0.194,8598.7
TXN0000957,08-05-2023,India,Mumbai,Mumbai,CUST000097,Furniture,Perfume,1,10196,INR,30,7137.2,Online,UPI,0,0,10,0.33,2355.28
TXN0000958,11-10-2023,India,Mumbai,Mumbai,CUST000686,Electronics,T-shirt,2,56200,INR,5,106780,Retail,Cash,0,1,8,0.092,9823.76
TXN0000959,12-09-2025,India,Chennai,Chennai,CUST000457,Toys,Action Figure,8,67696,INR,15,460332.8,Retail,Cash,0,0,2,0.194,89304.56
TXN0000960,04-06-2022,India,Chennai,Chennai,CUST001234,Sports,T-shirt,4,63488,INR,15,215859.2,Online,UPI,0,1,5,0.307,66268.77
TXN0000961,07-03-2022,India,Ahmedabad,Ahmedabad,CUST002776,Beauty,Laptop,8,7563,INR,20,48403.2,Retail,Credit Card,1,0,1,0.277,13407.69
TXN0000962,20-10-2025,India,Kolkata,Kolkata,CUST000544,Food,Headphones,6,19809,INR,0,118854,Online,Debit Card,0,0,10,0.287,34111.1
TXN0000963,19-07-2022,India,Lucknow,Lucknow,CUST000087,Clothing,Perfume,1,99226,INR,0,99226,Retail,UPI,0,0,9,0.189,18753.71
TXN0000964,27-05-2023,India,Chennai,Chennai,CUST002490,Food,Tennis Racket,6,18545,INR,20,89016,Retail,Net Banking,0,0,2,0.152,13530.43
TXN0000965,27-05-2023,India,Ahmedabad,Ahmedabad,CUST001356,Electronics,Smartphone,1,93547,INR,10,84192.3,Retail,PayPal,0,0,13,0.202,17006.84
TXN0000966,13-05-2023,India,Pune,Pune,CUST002786,Furniture,T-shirt,8,24835,INR,10,178812,Online,Credit Card,0,1,7,0.11,19669.32
TXN0000967,16-11-2023,India,Hyderabad,Hyderabad,CUST002042,Beauty,Tennis Racket,1,17390,INR,5,16520.5,Online,PayPal,0,1,7,0.242,3997.96
TXN0000968,26-11-2023,India,Delhi,Delhi,CUST001690,Electronics,Action Figure,5,84806,INR,0,424030,Retail,PayPal,0,0,14,0.286,121272.58
TXN0000969,29-11-2024,India,Kolkata,Kolkata,CUST001350,Sports,Laptop,6,32168,INR,0,193008,Online,Cash,0,1,12,0.072,13896.58
TXN0000970,29-09-2022,India,Delhi,Delhi,CUST001221,Furniture,Snacks Pack,8,46869,INR,10,337456.8,Online,Debit Card,0,0,4,0.23,77615.06
TXN0000971,25-12-2023,India,Hyderabad,Hyderabad,CUST002135,Sports,Snacks Pack,4,59144,INR,0,236576,Retail,Net Banking,0,1,6,0.223,52756.45
TXN0000972,01-06-2025,India,Jaipur,Jaipur,CUST002226,Sports,Headphones,3,97424,INR,10,263044.8,Online,Net Banking,0,0,2,0.129,33932.78
TXN0000973,09-06-2022,India,Jaipur,Jaipur,CUST000878,Toys,T-shirt,5,80424,INR,0,402120,Retail,Net Banking,0,1,2,0.349,140339.88
TXN0000974,04-02-2022,India,Hyderabad,Hyderabad,CUST001615,Electronics,Snacks Pack,8,31653,INR,0,253224,Online,UPI,0,1,9,0.2,50644.8
TXN0000975,11-04-2024,India,Chennai,Chennai,CUST001568,Sports,Action Figure,8,27389,INR,20,175289.6,Online,PayPal,0,0,13,0.316,55391.51
TXN0000976,02-03-2023,India,Lucknow,Lucknow,CUST000186,Beauty,T-shirt,5,4528,INR,25,16980,Retail,Cash,0,0,1,0.107,1816.86
TXN0000977,01-05-2022,India,Jaipur,Jaipur,CUST000576,Furniture,Perfume,9,31711,INR,0,285399,Online,Credit Card,0,1,6,0.275,78484.73
TXN0000978,20-02-2023,India,Kolkata,Kolkata,CUST000333,Beauty,Headphones,2,67209,INR,20,107534.4,Retail,Debit Card,0,0,1,0.074,7957.55
TXN0000979,13-10-2022,India,Ahmedabad,Ahmedabad,CUST002943,Furniture,Microwave,4,76884,INR,0,307536,Retail,Net Banking,0,0,11,0.07,21527.52
TXN0000980,05-09-2024,India,Jaipur,Jaipur,CUST000233,Toys,Sofa,1,75979,INR,5,72180.05,Retail,UPI,0,1,11,0.108,7795.45
TXN0000981,19-08-2024,India,Kolkata,Kolkata,CUST000156,Food,Tennis Racket,8,36118,INR,5,274496.8,Online,PayPal,0,1,6,0.271,74388.63
TXN0000982,09-02-2023,India,Hyderabad,Hyderabad,CUST001395,Electronics,Action Figure,2,94706,INR,5,179941.4,Retail,UPI,0,1,4,0.349,62799.55
TXN0000983,08-04-2025,India,Chennai,Chennai,CUST002913,Toys,Perfume,8,99745,INR,0,797960,Online,Debit Card,0,0,5,0.293,233802.28
TXN0000984,21-09-2025,India,Mumbai,Mumbai,CUST001992,Clothing,Smartphone,8,21188,INR,10,152553.6,Online,Credit Card,0,0,13,0.177,27001.99
TXN0000985,03-05-2023,India,Mumbai,Mumbai,CUST002935,Clothing,Perfume,8,2177,INR,10,15674.4,Retail,UPI,0,1,4,0.243,3808.88
TXN0000986,08-06-2025,India,Kolkata,Kolkata,CUST000295,Electronics,Sofa,6,46339,INR,25,208525.5,Online,UPI,0,0,5,0.192,40036.9
TXN0000987,28-01-2025,India,Bengaluru,Bengaluru,CUST002528,Sports,T-shirt,8,70165,INR,0,561320,Retail,Cash,0,0,3,0.124,69603.68
TXN0000988,15-01-2024,India,Pune,Pune,CUST002768,Toys,T-shirt,4,83050,INR,20,265760,Online,Cash,0,0,11,0.235,62453.6
TXN0000989,22-10-2024,India,Chennai,Chennai,CUST000813,Sports,T-shirt,6,18314,INR,15,93401.4,Retail,Credit Card,0,0,11,0.209,19520.89
TXN0000990,12-06-2023,India,Chennai,Chennai,CUST000141,Clothing,Smartphone,2,71200,INR,0,142400,Retail,PayPal,0,1,6,0.211,30046.4
TXN0000991,03-01-2024,India,Chennai,Chennai,CUST001940,Beauty,Microwave,7,50035,INR,0,350245,Wholesale,PayPal,0,0,1,0.069,24166.91
TXN0000992,10-07-2025,India,Hyderabad,Hyderabad,CUST000915,Toys,Microwave,1,90926,INR,0,90926,Online,Debit Card,0,0,2,0.086,7819.64
TXN0000993,26-11-2023,India,Jaipur,Jaipur,CUST002251,Clothing,Smartphone,9,70664,INR,5,604177.2,Retail,Net Banking,0,1,6,0.2,120835.44
TXN0000994,03-02-2023,India,Jaipur,Jaipur,CUST000859,Toys,Laptop,2,23960,INR,5,45524,Online,UPI,0,1,12,0.158,7192.79
TXN0000995,12-11-2024,India,Kolkata,Kolkata,CUST000720,Electronics,Snacks Pack,7,8881,INR,5,59058.65,Retail,Net Banking,0,1,9,0.178,10512.44
TXN0000996,04-09-2022,India,Ahmedabad,Ahmedabad,CUST001929,Sports,Tennis Racket,6,84730,INR,5,482961,Online,Net Banking,1,1,5,0.167,80654.49
TXN0000997,04-07-2025,India,Chennai,Chennai,CUST000333,Food,Snacks Pack,2,21981,INR,10,39565.8,Online,Net Banking,0,0,14,0.263,10405.81
TXN0000998,20-09-2023,India,Ahmedabad,Ahmedabad,CUST000147,Toys,T-shirt,6,74014,INR,10,399675.6,Retail,Credit Card,0,1,2,0.104,41566.26
TXN0000999,10-03-2022,India,Lucknow,Lucknow,CUST002014,Sports,Snacks Pack,3,9343,INR,5,26627.55,Online,Debit Card,0,1,5,0.333,8866.97
TXN0001000,18-07-2023,India,Jaipur,Jaipur,CUST001335,Electronics,Perfume,1,49741,INR,5,47253.95,Online,Debit Card,0,1,6,0.191,9025.5
TXN0001001,01-02-2023,India,Ahmedabad,Ahmedabad,CUST002811,Electronics,Sofa,9,44072,INR,0,396648,Online,Cash,1,1,12,0.152,60290.5
TXN0001002,31-08-2023,India,Ahmedabad,Ahmedabad,CUST001898,Furniture,Sofa,7,75195,INR,5,500046.75,Online,Net Banking,0,1,2,0.056,28002.62
TXN0001003,12-10-2022,India,Jaipur,Jaipur,CUST002087,Clothing,Smartphone,9,70422,INR,0,633798,Wholesale,Net Banking,0,1,14,0.157,99506.29
TXN0001004,26-05-2022,India,Lucknow,Lucknow,CUST001681,Clothing,Tennis Racket,4,83765,INR,5,318307,Online,UPI,0,0,11,0.238,75757.07
TXN0001005,21-01-2023,India,Ahmedabad,Ahmedabad,CUST000958,Furniture,Action Figure,7,65117,INR,10,410237.1,Online,Credit Card,0,1,11,0.289,118558.52
TXN0001006,30-07-2025,India,Chennai,Chennai,CUST002876,Beauty,Sofa,2,27943,INR,30,39120.2,Wholesale,Net Banking,0,1,10,0.27,10562.45
TXN0001007,25-10-2022,India,Kolkata,Kolkata,CUST002858,Beauty,Perfume,1,94522,INR,5,89795.9,Retail,Credit Card,0,1,11,0.222,19934.69
TXN0001008,30-05-2025,India,Lucknow,Lucknow,CUST000898,Sports,Perfume,8,73516,INR,5,558721.6,Online,PayPal,0,1,11,0.181,101128.61
TXN0001009,07-03-2025,India,Hyderabad,Hyderabad,CUST002098,Furniture,Smartphone,7,6358,INR,5,42280.7,Online,Cash,0,1,7,0.208,8794.39
TXN0001010,30-05-2023,India,Kolkata,Kolkata,CUST000067,Clothing,Microwave,5,4998,INR,0,24990,Online,Credit Card,0,0,8,0.339,8471.61
TXN0001011,27-09-2025,India,Jaipur,Jaipur,CUST001940,Beauty,Sofa,4,91374,INR,0,365496,Wholesale,Debit Card,0,0,8,0.34,124268.64
TXN0001012,27-11-2024,India,Delhi,Delhi,CUST001025,Beauty,Perfume,2,46708,INR,10,84074.4,Online,PayPal,0,0,6,0.291,24465.65
TXN0001013,29-12-2024,India,Hyderabad,Hyderabad,CUST002181,Food,Headphones,6,25269,INR,0,151614,Online,PayPal,0,0,14,0.1,15161.4
TXN0001014,04-08-2023,India,Lucknow,Lucknow,CUST002430,Beauty,Sofa,5,35453,INR,5,168401.75,Retail,Credit Card,0,0,11,0.33,55572.58
TXN0001015,01-11-2023,India,Delhi,Delhi,CUST002983,Clothing,Headphones,9,90721,INR,0,816489,Online,Net Banking,0,1,4,0.244,199223.32
TXN0001016,21-02-2024,India,Ahmedabad,Ahmedabad,CUST001623,Food,Sofa,2,20052,INR,25,30078,Online,Net Banking,0,0,2,0.193,5805.05
TXN0001017,02-01-2022,India,Ahmedabad,Ahmedabad,CUST002706,Food,Tennis Racket,5,69245,INR,10,311602.5,Retail,Net Banking,0,1,10,0.218,67929.34
TXN0001018,05-03-2025,India,Kolkata,Kolkata,CUST001023,Toys,Tennis Racket,3,65948,INR,0,197844,Retail,Net Banking,0,1,1,0.193,38183.89
TXN0001019,21-04-2024,India,Lucknow,Lucknow,CUST000068,Sports,Action Figure,5,52443,INR,0,262215,Online,PayPal,0,0,13,0.193,50607.5
TXN0001020,21-05-2025,India,Ahmedabad,Ahmedabad,CUST000873,Toys,Tennis Racket,5,77121,INR,0,385605,Online,Credit Card,0,1,8,0.179,69023.3
TXN0001021,24-03-2022,India,Kolkata,Kolkata,CUST000097,Clothing,Perfume,5,85682,INR,5,406989.5,Retail,Net Banking,0,1,5,0.319,129829.65
TXN0001022,21-12-2022,India,Chennai,Chennai,CUST000474,Furniture,T-shirt,8,98386,INR,10,708379.2,Retail,Debit Card,0,0,9,0.187,132466.91
TXN0001023,21-05-2022,India,Jaipur,Jaipur,CUST002838,Toys,Microwave,5,7308,INR,0,36540,Online,UPI,0,0,13,0.116,4238.64
TXN0001024,06-10-2024,India,Ahmedabad,Ahmedabad,CUST002846,Electronics,Tennis Racket,6,46847,INR,10,252973.8,Wholesale,Net Banking,0,1,11,0.119,30103.88
TXN0001025,07-08-2024,India,Chennai,Chennai,CUST002817,Beauty,Perfume,1,22616,INR,0,22616,Retail,Cash,1,0,8,0.089,2012.82
TXN0001026,23-08-2023,India,Delhi,Delhi,CUST002118,Sports,Microwave,4,95734,INR,25,287202,Online,UPI,0,1,14,0.216,62035.63
TXN0001027,14-04-2024,India,Delhi,Delhi,CUST000593,Furniture,Action Figure,2,59492,INR,5,113034.8,Online,Credit Card,0,0,2,0.147,16616.12
TXN0001028,03-03-2024,India,Delhi,Delhi,CUST002783,Electronics,Sofa,2,28805,INR,25,43207.5,Online,Debit Card,0,1,9,0.223,9635.27
TXN0001029,19-07-2024,India,Lucknow,Lucknow,CUST002032,Clothing,Tennis Racket,1,13257,INR,10,11931.3,Online,PayPal,0,1,12,0.329,3925.4
TXN0001030,30-06-2024,India,Ahmedabad,Ahmedabad,CUST001331,Beauty,Tennis Racket,6,64955,INR,5,370243.5,Online,Debit Card,0,1,11,0.337,124772.06
TXN0001031,29-08-2022,India,Hyderabad,Hyderabad,CUST000836,Furniture,T-shirt,3,92684,INR,15,236344.2,Online,Cash,0,1,4,0.142,33560.88
TXN0001032,16-09-2023,India,Mumbai,Mumbai,CUST000586,Electronics,Action Figure,2,90043,INR,0,180086,Retail,Net Banking,0,1,3,0.116,20889.98
TXN0001033,17-08-2025,India,Lucknow,Lucknow,CUST002357,Sports,Microwave,8,46946,INR,10,338011.2,Online,Cash,0,0,14,0.067,22646.75
TXN0001034,13-10-2024,India,Chennai,Chennai,CUST002407,Clothing,Laptop,5,18093,INR,0,90465,Retail,Net Banking,0,0,9,0.132,11941.38
TXN0001035,10-03-2025,India,Bengaluru,Bengaluru,CUST002850,Sports,T-shirt,1,37479,INR,20,29983.2,Online,Net Banking,0,0,2,0.202,6056.61
TXN0001036,21-03-2025,India,Lucknow,Lucknow,CUST000214,Food,Smartphone,1,13432,INR,20,10745.6,Online,Debit Card,0,0,12,0.231,2482.23
TXN0001037,17-10-2024,India,Pune,Pune,CUST001524,Food,Laptop,2,13219,INR,10,23794.2,Online,Debit Card,0,0,6,0.079,1879.74
TXN0001038,12-09-2024,India,Lucknow,Lucknow,CUST000854,Food,Smartphone,3,96509,INR,0,289527,Retail,PayPal,0,0,10,0.124,35901.35
TXN0001039,24-06-2024,India,Kolkata,Kolkata,CUST000135,Clothing,Perfume,2,15305,INR,0,30610,Online,Net Banking,0,1,7,0.063,1928.43
TXN0001040,26-02-2024,India,Mumbai,Mumbai,CUST002087,Electronics,Snacks Pack,2,43351,INR,10,78031.8,Retail,PayPal,0,0,8,0.283,22083
TXN0001041,02-08-2022,India,Hyderabad,Hyderabad,CUST000805,Clothing,Perfume,5,71730,INR,5,340717.5,Retail,Debit Card,0,1,3,0.131,44633.99
TXN0001042,02-03-2024,India,Chennai,Chennai,CUST002111,Food,T-shirt,7,95227,INR,15,566600.65,Retail,Debit Card,0,0,10,0.221,125218.74
TXN0001043,27-04-2025,India,Lucknow,Lucknow,CUST002319,Clothing,Tennis Racket,1,75373,INR,0,75373,Online,Debit Card,0,1,2,0.188,14170.12
TXN0001044,13-05-2022,India,Hyderabad,Hyderabad,CUST000723,Beauty,Sofa,1,59078,INR,5,56124.1,Retail,Net Banking,0,1,14,0.193,10831.95
TXN0001045,21-03-2022,India,Pune,Pune,CUST000384,Electronics,Smartphone,2,15924,INR,0,31848,Retail,Net Banking,1,1,2,0.25,7962
TXN0001046,11-04-2022,India,Jaipur,Jaipur,CUST000613,Toys,T-shirt,2,8323,INR,10,14981.4,Retail,UPI,0,0,2,0.173,2591.78
TXN0001047,13-10-2025,India,Mumbai,Mumbai,CUST000702,Sports,Snacks Pack,1,2732,INR,20,2185.6,Online,Debit Card,0,0,10,0.125,273.2
TXN0001048,23-12-2024,India,Hyderabad,Hyderabad,CUST000626,Beauty,Tennis Racket,9,51714,INR,0,465426,Online,Net Banking,0,1,7,0.173,80518.7
TXN0001049,27-09-2023,India,Ahmedabad,Ahmedabad,CUST001348,Sports,Headphones,7,6476,INR,25,33999,Wholesale,Debit Card,0,1,13,0.297,10097.7
TXN0001050,20-10-2025,India,Chennai,Chennai,CUST001817,Food,Snacks Pack,7,23142,INR,0,161994,Online,UPI,0,1,10,0.219,35476.69
TXN0001051,06-02-2025,India,Lucknow,Lucknow,CUST000156,Electronics,Smartphone,6,32971,INR,0,197826,Online,UPI,0,0,4,0.343,67854.32
TXN0001052,06-07-2022,India,Jaipur,Jaipur,CUST002289,Beauty,Snacks Pack,6,6278,INR,5,35784.6,Wholesale,Credit Card,0,0,7,0.286,10234.4
TXN0001053,07-10-2025,India,Chennai,Chennai,CUST000492,Clothing,Smartphone,6,99030,INR,5,564471,Retail,Net Banking,0,0,13,0.298,168212.36
TXN0001054,11-09-2024,India,Chennai,Chennai,CUST000722,Furniture,Tennis Racket,2,39321,INR,15,66845.7,Online,UPI,0,1,6,0.285,19051.02
TXN0001055,25-07-2022,India,Jaipur,Jaipur,CUST000752,Sports,Headphones,7,97072,INR,20,543603.2,Online,Net Banking,0,1,12,0.183,99479.39
TXN0001056,01-06-2024,India,Chennai,Chennai,CUST001016,Toys,Perfume,4,60345,INR,0,241380,Retail,Net Banking,0,0,11,0.291,70241.58
TXN0001057,16-02-2022,India,Jaipur,Jaipur,CUST000291,Toys,Sofa,2,48339,INR,10,87010.2,Retail,Debit Card,0,0,4,0.239,20795.44
TXN0001058,31-03-2024,India,Mumbai,Mumbai,CUST001875,Clothing,Perfume,9,26109,INR,5,223231.95,Online,Net Banking,0,1,5,0.118,26341.37
TXN0001059,09-04-2022,India,Ahmedabad,Ahmedabad,CUST002004,Food,Smartphone,7,94902,INR,0,664314,Online,Debit Card,0,1,11,0.078,51816.49
TXN0001060,20-05-2023,India,Delhi,Delhi,CUST000167,Furniture,Sofa,6,52545,INR,0,315270,Online,Debit Card,0,1,8,0.2,63054
TXN0001061,16-09-2024,India,Ahmedabad,Ahmedabad,CUST001339,Sports,Perfume,5,73157,INR,0,365785,Online,Debit Card,0,1,6,0.225,82301.62
TXN0001062,11-06-2025,India,Kolkata,Kolkata,CUST002113,Electronics,Laptop,3,13055,INR,0,39165,Online,PayPal,0,0,3,0.155,6070.58
TXN0001063,27-02-2023,India,Mumbai,Mumbai,CUST001391,Toys,T-shirt,1,81760,INR,0,81760,Online,Cash,0,0,10,0.239,19540.64
TXN0001064,15-07-2024,India,Mumbai,Mumbai,CUST002689,Sports,Sofa,5,40773,INR,20,163092,Online,Net Banking,0,1,8,0.095,15493.74
TXN0001065,03-09-2024,India,Hyderabad,Hyderabad,CUST000120,Furniture,Perfume,4,55635,INR,20,178032,Online,PayPal,0,0,7,0.292,51985.34
TXN0001066,05-08-2022,India,Mumbai,Mumbai,CUST002793,Sports,T-shirt,9,69332,INR,10,561589.2,Retail,UPI,1,0,4,0.17,95470.16
TXN0001067,23-06-2022,India,Delhi,Delhi,CUST000813,Sports,Smartphone,6,82398,INR,30,346071.6,Retail,Net Banking,0,1,2,0.268,92747.19
TXN0001068,17-03-2023,India,Bengaluru,Bengaluru,CUST002067,Toys,Perfume,7,85235,INR,5,566812.75,Online,Credit Card,0,1,2,0.306,173444.7
TXN0001069,16-04-2022,India,Delhi,Delhi,CUST000688,Electronics,Action Figure,3,94227,INR,0,282681,Wholesale,Net Banking,0,1,2,0.122,34487.08
TXN0001070,15-02-2023,India,Jaipur,Jaipur,CUST001457,Beauty,Action Figure,7,86358,INR,20,483604.8,Retail,Cash,0,0,2,0.214,103491.43
TXN0001071,23-04-2022,India,Lucknow,Lucknow,CUST002249,Toys,Sofa,9,43587,INR,0,392283,Online,PayPal,0,0,13,0.087,34128.62
TXN0001072,26-05-2022,India,Hyderabad,Hyderabad,CUST002830,Sports,Perfume,9,69556,INR,0,626004,Online,Credit Card,0,1,8,0.063,39438.25
TXN0001073,06-10-2023,India,Jaipur,Jaipur,CUST001091,Beauty,Smartphone,9,17199,INR,10,139311.9,Online,Credit Card,0,0,14,0.062,8637.34
TXN0001074,12-01-2025,India,Kolkata,Kolkata,CUST002281,Sports,Perfume,1,13423,INR,0,13423,Online,Debit Card,0,1,12,0.335,4496.7
TXN0001075,20-06-2023,India,Chennai,Chennai,CUST000116,Toys,Smartphone,1,3741,INR,10,3366.9,Online,UPI,0,0,5,0.063,212.11
TXN0001076,25-10-2022,India,Delhi,Delhi,CUST002043,Sports,Sofa,2,23434,INR,0,46868,Retail,Credit Card,0,0,14,0.231,10826.51
TXN0001077,07-07-2022,India,Chennai,Chennai,CUST000705,Beauty,Headphones,8,21353,INR,10,153741.6,Online,Cash,0,1,13,0.067,10300.69
TXN0001078,21-04-2022,India,Ahmedabad,Ahmedabad,CUST000325,Beauty,Perfume,8,93291,INR,15,634378.8,Online,UPI,0,0,11,0.264,167476
TXN0001079,25-02-2022,India,Delhi,Delhi,CUST002775,Toys,Sofa,1,57513,INR,0,57513,Online,Net Banking,0,0,10,0.197,11330.06
TXN0001080,04-08-2023,India,Ahmedabad,Ahmedabad,CUST000006,Toys,Microwave,6,26049,INR,0,156294,Retail,Cash,0,1,12,0.113,17661.22
TXN0001081,14-06-2023,India,Delhi,Delhi,CUST002132,Toys,Sofa,3,71840,INR,0,215520,Wholesale,PayPal,0,1,12,0.231,49785.12
TXN0001082,25-03-2023,India,Mumbai,Mumbai,CUST001070,Sports,Sofa,1,85345,INR,0,85345,Wholesale,UPI,0,0,12,0.15,12801.75
TXN0001083,01-04-2025,India,Chennai,Chennai,CUST000712,Beauty,Microwave,5,68022,INR,15,289093.5,Retail,Cash,1,1,7,0.095,27463.88
TXN0001084,07-08-2022,India,Pune,Pune,CUST000189,Furniture,Tennis Racket,2,72641,INR,5,138017.9,Online,Credit Card,0,0,12,0.272,37540.87
TXN0001085,10-06-2024,India,Delhi,Delhi,CUST001055,Electronics,Headphones,6,22588,INR,10,121975.2,Wholesale,Debit Card,0,0,7,0.165,20125.91
TXN0001086,27-11-2022,India,Bengaluru,Bengaluru,CUST001946,Beauty,Perfume,4,35219,INR,15,119744.6,Online,Debit Card,0,1,2,0.191,22871.22
TXN0001087,31-07-2025,India,Hyderabad,Hyderabad,CUST001466,Beauty,Tennis Racket,8,42961,INR,5,326503.6,Online,UPI,0,1,8,0.062,20243.22
TXN0001088,08-03-2025,India,Delhi,Delhi,CUST000289,Electronics,Sofa,1,35534,INR,5,33757.3,Online,Debit Card,0,0,11,0.219,7392.85
TXN0001089,19-05-2023,India,Jaipur,Jaipur,CUST002919,Toys,Snacks Pack,7,38363,INR,0,268541,Wholesale,Credit Card,0,1,6,0.204,54782.36
TXN0001090,11-10-2025,India,Hyderabad,Hyderabad,CUST001665,Furniture,Headphones,6,72063,INR,10,389140.2,Online,PayPal,0,1,8,0.275,107013.56
TXN0001091,08-10-2022,India,Hyderabad,Hyderabad,CUST000406,Sports,Action Figure,9,76933,INR,5,657777.15,Retail,Cash,0,1,13,0.193,126950.99
TXN0001092,23-04-2024,India,Ahmedabad,Ahmedabad,CUST001913,Toys,Microwave,4,15772,INR,0,63088,Online,Debit Card,0,0,3,0.303,19115.66
TXN0001093,12-01-2022,India,Mumbai,Mumbai,CUST002037,Beauty,Laptop,6,77478,INR,5,441624.6,Online,PayPal,0,0,3,0.154,68010.19
TXN0001094,19-07-2023,India,Lucknow,Lucknow,CUST000645,Sports,Action Figure,7,49533,INR,10,312057.9,Retail,Credit Card,0,1,14,0.274,85503.86
TXN0001095,24-01-2025,India,Bengaluru,Bengaluru,CUST002568,Sports,T-shirt,8,43810,INR,5,332956,Online,Cash,0,0,10,0.123,40953.59
TXN0001096,20-08-2022,India,Delhi,Delhi,CUST000070,Toys,Laptop,7,41721,INR,0,292047,Online,Credit Card,0,1,3,0.309,90242.52
TXN0001097,09-02-2025,India,Mumbai,Mumbai,CUST000831,Furniture,Laptop,7,74307,INR,30,364104.3,Retail,UPI,0,1,14,0.156,56800.27
TXN0001098,06-12-2024,India,Hyderabad,Hyderabad,CUST002570,Beauty,Sofa,6,6862,INR,15,34996.2,Online,Cash,0,1,9,0.271,9483.97
TXN0001099,11-09-2022,India,Chennai,Chennai,CUST001774,Furniture,Smartphone,6,41608,INR,0,249648,Online,Cash,0,1,12,0.291,72647.57
